         6x4.2E-3                 (6x42E-3.dat)                                                                                                                           
         v2020-0506                                                                                                                                                       
         Simulation Date: 05/11/2020                                                                                                                                      
                                                                                                                                                                          
         POLARS WERE GENERATED USING:  TAIR (DEFAULT, BATCH)                                                                                                              
                                                                                                                                                                          
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                    
                                                                                                                                                                          
         DEFINITIONS:                                                                                                                                                     
         J=V/nD (advance ratio)                                                                                                                                           
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                          
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                           
         Pe=Ct*J/Cp (efficiency)                                                                                                                                          
         V  (model speed in MPH)                                                                                                                                          
         Mach (at prop tip)                                                                                                                                               
         Reyn (at 75% of span)                                                                                                                                            
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =       1000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       103.6        0.83      0.5343      0.0207      0.0322       0.214       0.613       0.414     159.689       0.069       1.842       1.176        0.54     108579.  
       107.5        0.86      0.3595      0.0104      0.0250       0.166       0.477       0.209     124.065       0.054       0.928       0.763        0.54     109029.  
       111.3        0.89     -0.0023      0.0000      0.0176       0.117       0.336      -0.001      87.589       0.038      -0.004      -0.005        0.54     109494.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      23000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2021      0.0985       0.750       2.054       4.413     559.066       0.232      19.631       3.581        0.55     107079.  
         4.0        0.03      0.0613      0.2003      0.1004       0.764       2.094       4.374     569.808       0.237      19.454       3.481        0.55     107088.  
         8.0        0.06      0.1192      0.1979      0.1020       0.776       2.128       4.323     578.980       0.240      19.227       3.386        0.55     107116.  
        12.0        0.09      0.1739      0.1951      0.1034       0.787       2.156       4.261     586.660       0.244      18.954       3.294        0.55     107161.  
        16.1        0.12      0.2256      0.1919      0.1045       0.795       2.179       4.190     592.859       0.246      18.638       3.206        0.55     107225.  
        20.1        0.15      0.2745      0.1882      0.1053       0.801       2.196       4.110     597.583       0.248      18.281       3.119        0.55     107306.  
        24.1        0.18      0.3205      0.1841      0.1058       0.806       2.207       4.020     600.727       0.249      17.882       3.035        0.55     107406.  
        28.1        0.21      0.3638      0.1796      0.1061       0.808       2.213       3.921     602.257       0.250      17.442       2.953        0.55     107524.  
        32.1        0.25      0.4044      0.1746      0.1061       0.807       2.213       3.813     602.089       0.250      16.960       2.872        0.55     107660.  
        36.1        0.28      0.4424      0.1692      0.1057       0.805       2.205       3.695     600.022       0.249      16.435       2.793        0.55     107814.  
        40.1        0.31      0.4782      0.1633      0.1049       0.798       2.188       3.567     595.306       0.247      15.864       2.717        0.55     107985.  
        44.2        0.34      0.5124      0.1567      0.1033       0.786       2.155       3.423     586.400       0.243      15.224       2.647        0.55     108174.  
        48.2        0.37      0.5447      0.1498      0.1014       0.771       2.114       3.271     575.210       0.239      14.551       2.580        0.55     108381.  
        52.2        0.40      0.5770      0.1428      0.0989       0.752       2.062       3.120     561.014       0.233      13.876       2.522        0.55     108606.  
        56.2        0.43      0.6050      0.1355      0.0963       0.733       2.009       2.960     546.730       0.227      13.167       2.456        0.55     108848.  
        60.2        0.46      0.6309      0.1280      0.0935       0.712       1.950       2.796     530.625       0.220      12.437       2.390        0.55     109107.  
        64.2        0.49      0.6540      0.1203      0.0904       0.688       1.885       2.627     512.940       0.213      11.685       2.323        0.55     109383.  
        68.2        0.52      0.6742      0.1123      0.0870       0.662       1.814       2.453     493.662       0.205      10.910       2.254        0.55     109677.  
        72.2        0.55      0.6916      0.1041      0.0832       0.634       1.736       2.274     472.413       0.196      10.116       2.184        0.56     109987.  
        76.3        0.58      0.7062      0.0958      0.0791       0.602       1.650       2.091     449.058       0.186       9.302       2.112        0.56     110315.  
        80.3        0.61      0.7175      0.0871      0.0746       0.568       1.556       1.903     423.406       0.176       8.466       2.039        0.56     110658.  
        84.3        0.64      0.7250      0.0783      0.0697       0.530       1.454       1.711     395.545       0.164       7.610       1.962        0.56     111019.  
        88.3        0.68      0.7277      0.0693      0.0644       0.490       1.342       1.514     365.316       0.152       6.734       1.880        0.56     111395.  
        92.3        0.71      0.7242      0.0601      0.0587       0.446       1.223       1.313     332.905       0.138       5.842       1.789        0.56     111788.  
        96.3        0.74      0.7112      0.0506      0.0525       0.399       1.095       1.106     297.857       0.124       4.919       1.684        0.56     112197.  
       100.3        0.77      0.6837      0.0409      0.0460       0.350       0.959       0.894     260.948       0.108       3.977       1.554        0.56     112622.  
       104.4        0.80      0.6310      0.0310      0.0392       0.298       0.817       0.676     222.390       0.092       3.008       1.379        0.56     113062.  
       108.4        0.83      0.5355      0.0209      0.0323       0.246       0.674       0.456     183.322       0.076       2.026       1.127        0.57     113518.  
       112.4        0.86      0.3566      0.0104      0.0250       0.190       0.522       0.227     141.991       0.059       1.008       0.724        0.57     113989.  
       116.4        0.89     -0.0023      0.0000      0.0177       0.135       0.369      -0.001     100.352       0.042      -0.004      -0.005        0.57     114475.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      24000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2033      0.0996       0.861       2.261       4.835     642.042       0.255      21.504       3.415        0.57     111735.  
         4.2        0.03      0.0611      0.2016      0.1016       0.878       2.306       4.794     654.844       0.261      21.325       3.321        0.57     111744.  
         8.4        0.06      0.1188      0.1993      0.1032       0.892       2.344       4.739     665.467       0.265      21.080       3.230        0.57     111773.  
        12.6        0.09      0.1734      0.1965      0.1046       0.904       2.375       4.672     674.283       0.268      20.782       3.143        0.57     111821.  
        16.8        0.12      0.2250      0.1932      0.1057       0.914       2.399       4.594     681.299       0.271      20.435       3.059        0.57     111887.  
        21.0        0.15      0.2737      0.1895      0.1065       0.921       2.418       4.506     686.589       0.273      20.043       2.977        0.57     111973.  
        25.2        0.18      0.3197      0.1853      0.1070       0.925       2.430       4.407     690.030       0.275      19.604       2.897        0.57     112077.  
        29.4        0.22      0.3629      0.1808      0.1073       0.927       2.435       4.299     691.583       0.275      19.120       2.819        0.57     112201.  
        33.6        0.25      0.4046      0.1759      0.1070       0.925       2.429       4.182     689.776       0.274      18.602       2.750        0.57     112343.  
        37.8        0.28      0.4429      0.1704      0.1065       0.921       2.419       4.053     686.953       0.273      18.026       2.676        0.57     112504.  
        41.9        0.31      0.4791      0.1645      0.1056       0.913       2.398       3.911     681.011       0.271      17.398       2.605        0.57     112683.  
        46.1        0.34      0.5137      0.1578      0.1040       0.899       2.361       3.753     670.387       0.267      16.694       2.539        0.57     112881.  
        50.3        0.37      0.5463      0.1508      0.1019       0.881       2.315       3.587     657.290       0.262      15.955       2.475        0.58     113098.  
        54.5        0.40      0.5767      0.1437      0.0996       0.861       2.262       3.416     642.408       0.256      15.196       2.412        0.58     113333.  
        58.7        0.43      0.6049      0.1363      0.0970       0.839       2.203       3.241     625.641       0.249      14.416       2.350        0.58     113586.  
        62.9        0.46      0.6310      0.1287      0.0941       0.814       2.137       3.061     606.910       0.241      13.614       2.287        0.58     113857.  
        67.1        0.49      0.6543      0.1209      0.0909       0.786       2.065       2.875     586.465       0.233      12.789       2.224        0.58     114147.  
        71.3        0.52      0.6745      0.1129      0.0875       0.757       1.987       2.684     564.301       0.225      11.939       2.157        0.58     114454.  
        75.5        0.55      0.6921      0.1046      0.0837       0.724       1.901       2.488     539.818       0.215      11.067       2.091        0.58     114779.  
        79.7        0.58      0.7067      0.0962      0.0795       0.688       1.806       2.287     512.958       0.204      10.174       2.022        0.58     115121.  
        83.9        0.62      0.7181      0.0875      0.0750       0.648       1.703       2.081     483.578       0.192       9.258       1.952        0.58     115481.  
        88.1        0.65      0.7256      0.0787      0.0700       0.606       1.590       1.870     451.555       0.180       8.319       1.879        0.58     115858.  
        92.3        0.68      0.7282      0.0695      0.0646       0.559       1.467       1.653     416.631       0.166       7.354       1.800        0.58     116253.  
        96.5        0.71      0.7246      0.0603      0.0588       0.509       1.336       1.433     379.349       0.151       6.373       1.713        0.59     116664.  
       100.7        0.74      0.7115      0.0507      0.0526       0.455       1.194       1.205     339.107       0.135       5.361       1.612        0.59     117092.  
       104.9        0.77      0.6833      0.0409      0.0460       0.398       1.045       0.972     296.628       0.118       4.323       1.486        0.59     117536.  
       109.1        0.80      0.6312      0.0310      0.0392       0.339       0.891       0.736     253.003       0.101       3.275       1.320        0.59     117997.  
       113.3        0.83      0.5333      0.0207      0.0322       0.279       0.732       0.492     207.849       0.083       2.189       1.074        0.59     118474.  
       117.5        0.86      0.3531      0.0102      0.0250       0.216       0.567       0.244     161.058       0.064       1.083       0.686        0.59     118967.  
       121.6        0.89     -0.0027     -0.0001      0.0178       0.154       0.405      -0.001     114.953       0.046      -0.006      -0.005        0.59     119475.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      25000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2046      0.1007       0.984       2.480       5.279     733.584       0.280      23.482       3.264        0.59     116391.  
         4.4        0.03      0.0607      0.2031      0.1027       1.004       2.532       5.241     748.857       0.286      23.313       3.175        0.60     116400.  
         8.7        0.06      0.1182      0.2009      0.1044       1.020       2.572       5.183     760.854       0.291      23.054       3.090        0.60     116430.  
        13.1        0.09      0.1726      0.1981      0.1057       1.034       2.606       5.111     770.693       0.294      22.733       3.008        0.60     116480.  
        17.5        0.12      0.2241      0.1948      0.1068       1.044       2.632       5.026     778.442       0.297      22.356       2.928        0.60     116549.  
        21.8        0.15      0.2727      0.1911      0.1076       1.052       2.651       4.930     784.237       0.300      21.929       2.851        0.60     116638.  
        26.2        0.18      0.3186      0.1869      0.1081       1.057       2.664       4.823     787.925       0.301      21.452       2.776        0.60     116746.  
        30.5        0.22      0.3619      0.1823      0.1083       1.059       2.669       4.704     789.359       0.301      20.924       2.703        0.60     116874.  
        34.9        0.25      0.4027      0.1773      0.1082       1.057       2.666       4.574     788.464       0.301      20.346       2.631        0.60     117022.  
        39.3        0.28      0.4410      0.1718      0.1077       1.053       2.654       4.433     784.922       0.300      19.716       2.561        0.60     117189.  
        43.6        0.31      0.4772      0.1658      0.1067       1.043       2.629       4.277     777.625       0.297      19.026       2.495        0.60     117375.  
        48.0        0.34      0.5119      0.1591      0.1050       1.026       2.587       4.105     765.269       0.292      18.258       2.433        0.60     117581.  
        52.4        0.37      0.5446      0.1521      0.1029       1.006       2.536       3.924     750.099       0.287      17.452       2.373        0.60     117806.  
        56.7        0.40      0.5752      0.1448      0.1006       0.983       2.478       3.737     732.870       0.280      16.624       2.313        0.60     118050.  
        61.1        0.43      0.6036      0.1374      0.0979       0.957       2.412       3.546     713.576       0.273      15.774       2.254        0.60     118313.  
        65.4        0.46      0.6300      0.1298      0.0949       0.928       2.340       3.350     692.022       0.264      14.900       2.196        0.60     118595.  
        69.8        0.49      0.6535      0.1220      0.0917       0.897       2.260       3.148     668.633       0.255      14.001       2.135        0.60     118895.  
        74.2        0.52      0.6738      0.1139      0.0883       0.863       2.175       2.940     643.432       0.246      13.076       2.072        0.60     119214.  
        78.5        0.55      0.6915      0.1057      0.0845       0.826       2.082       2.727     615.716       0.235      12.128       2.008        0.60     119552.  
        82.9        0.58      0.7064      0.0972      0.0803       0.785       1.979       2.508     585.324       0.224      11.156       1.944        0.61     119908.  
        87.3        0.61      0.7180      0.0885      0.0757       0.740       1.866       2.284     551.914       0.211      10.158       1.877        0.61     120281.  
        91.6        0.65      0.7258      0.0796      0.0708       0.692       1.743       2.054     515.677       0.197       9.138       1.807        0.61     120673.  
        96.0        0.68      0.7290      0.0705      0.0654       0.639       1.611       1.820     476.438       0.182       8.094       1.732        0.61     121083.  
       100.3        0.71      0.7258      0.0611      0.0595       0.582       1.466       1.578     433.717       0.166       7.017       1.650        0.61     121510.  
       104.7        0.74      0.7136      0.0516      0.0533       0.521       1.313       1.331     388.374       0.148       5.920       1.554        0.61     121954.  
       109.1        0.77      0.6871      0.0418      0.0467       0.456       1.151       1.078     340.339       0.130       4.795       1.437        0.61     122416.  
       113.4        0.80      0.6365      0.0317      0.0398       0.389       0.981       0.819     290.288       0.111       3.643       1.280        0.61     122894.  
       117.8        0.83      0.5406      0.0214      0.0328       0.320       0.807       0.551     238.734       0.091       2.451       1.047        0.62     123390.  
       122.2        0.86      0.3635      0.0108      0.0255       0.249       0.628       0.278     185.677       0.071       1.236       0.679        0.62     123902.  
       126.5        0.89     -0.0010      0.0000      0.0180       0.176       0.444      -0.001     131.460       0.050      -0.002      -0.002        0.62     124430.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      26000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2058      0.1019       1.121       2.716       5.743     835.618       0.307      25.545       3.117        0.62     121046.  
         4.5        0.03      0.0603      0.2047      0.1043       1.147       2.780       5.713     855.080       0.314      25.411       3.030        0.62     121056.  
         9.1        0.06      0.1174      0.2026      0.1060       1.166       2.825       5.653     869.121       0.319      25.144       2.950        0.62     121087.  
        13.6        0.09      0.1714      0.1998      0.1074       1.181       2.862       5.575     880.346       0.323      24.798       2.872        0.62     121139.  
        18.2        0.12      0.2226      0.1964      0.1084       1.192       2.889       5.482     888.859       0.326      24.386       2.798        0.62     121211.  
        22.7        0.15      0.2711      0.1927      0.1092       1.200       2.910       5.377     895.056       0.329      23.919       2.725        0.62     121303.  
        27.2        0.18      0.3168      0.1885      0.1096       1.205       2.922       5.260     898.832       0.330      23.396       2.654        0.62     121416.  
        31.8        0.22      0.3600      0.1839      0.1098       1.207       2.927       5.132     900.403       0.331      22.826       2.585        0.62     121549.  
        36.3        0.25      0.4007      0.1788      0.1096       1.205       2.922       4.989     898.852       0.330      22.192       2.518        0.62     121703.  
        40.8        0.28      0.4390      0.1732      0.1091       1.199       2.907       4.834     894.307       0.328      21.503       2.452        0.62     121877.  
        45.4        0.31      0.4753      0.1672      0.1080       1.188       2.879       4.666     885.706       0.325      20.753       2.389        0.62     122070.  
        49.9        0.34      0.5102      0.1604      0.1062       1.168       2.831       4.476     870.945       0.320      19.911       2.331        0.62     122284.  
        54.5        0.37      0.5430      0.1533      0.1041       1.144       2.773       4.279     853.162       0.313      19.032       2.275        0.62     122518.  
        59.0        0.40      0.5739      0.1460      0.1016       1.117       2.708       4.075     833.022       0.306      18.128       2.219        0.62     122772.  
        63.5        0.43      0.6027      0.1385      0.0988       1.087       2.634       3.866     810.378       0.298      17.198       2.164        0.62     123046.  
        68.1        0.46      0.6294      0.1309      0.0958       1.053       2.553       3.652     785.438       0.288      16.245       2.109        0.63     123339.  
        72.6        0.49      0.6532      0.1230      0.0925       1.017       2.466       3.432     758.619       0.279      15.266       2.052        0.63     123651.  
        77.1        0.52      0.6736      0.1148      0.0890       0.979       2.373       3.205     729.921       0.268      14.257       1.992        0.63     123983.  
        81.7        0.55      0.6914      0.1065      0.0852       0.936       2.270       2.973     698.305       0.256      13.222       1.931        0.63     124334.  
        86.2        0.58      0.7064      0.0980      0.0810       0.890       2.158       2.736     663.970       0.244      12.168       1.869        0.63     124704.  
        90.8        0.61      0.7182      0.0893      0.0764       0.840       2.036       2.492     626.207       0.230      11.084       1.805        0.63     125093.  
        95.3        0.65      0.7262      0.0803      0.0713       0.784       1.901       2.242     584.937       0.215       9.972       1.738        0.63     125501.  
        99.8        0.68      0.7296      0.0712      0.0659       0.725       1.756       1.986     540.315       0.198       8.833       1.667        0.63     125926.  
       104.4        0.71      0.7268      0.0618      0.0601       0.660       1.601       1.725     492.464       0.181       7.671       1.588        0.63     126371.  
       108.9        0.74      0.7150      0.0522      0.0538       0.591       1.434       1.456     441.011       0.162       6.476       1.497        0.64     126833.  
       113.4        0.77      0.6890      0.0423      0.0472       0.518       1.257       1.181     386.559       0.142       5.251       1.385        0.64     127313.  
       118.0        0.80      0.6386      0.0321      0.0401       0.441       1.070       0.896     329.140       0.121       3.985       1.235        0.64     127811.  
       122.5        0.83      0.5431      0.0217      0.0331       0.364       0.882       0.605     271.184       0.100       2.689       1.011        0.64     128326.  
       127.1        0.86      0.3660      0.0110      0.0258       0.283       0.686       0.306     211.148       0.078       1.361       0.657        0.64     128859.  
       131.6        0.89     -0.0015      0.0000      0.0183       0.201       0.487      -0.001     149.678       0.055      -0.004      -0.003        0.64     129408.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      27000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2070      0.1034       1.273       2.972       6.230     949.295       0.336      27.710       2.977        0.64     125702.  
         4.7        0.03      0.0598      0.2063      0.1059       1.304       3.043       6.210     972.147       0.344      27.623       2.897        0.64     125712.  
         9.4        0.06      0.1165      0.2046      0.1078       1.328       3.099       6.157     989.959       0.350      27.384       2.821        0.64     125744.  
        14.1        0.09      0.1703      0.2018      0.1092       1.344       3.137       6.073    1002.281       0.354      27.014       2.748        0.64     125798.  
        18.8        0.12      0.2212      0.1984      0.1102       1.357       3.167       5.973    1011.576       0.358      26.566       2.678        0.64     125872.  
        23.6        0.15      0.2694      0.1946      0.1109       1.366       3.188       5.858    1018.339       0.360      26.057       2.609        0.64     125968.  
        28.3        0.18      0.3150      0.1904      0.1113       1.371       3.200       5.730    1022.244       0.362      25.486       2.542        0.64     126085.  
        33.0        0.21      0.3581      0.1857      0.1114       1.372       3.203       5.588    1023.075       0.362      24.855       2.477        0.64     126224.  
        37.7        0.25      0.3996      0.1805      0.1110       1.366       3.189       5.433    1018.673       0.360      24.165       2.419        0.64     126383.  
        42.4        0.28      0.4380      0.1749      0.1104       1.359       3.172       5.264    1013.174       0.358      23.412       2.356        0.65     126563.  
        47.1        0.31      0.4743      0.1688      0.1093       1.345       3.140       5.079    1003.086       0.355      22.593       2.297        0.65     126765.  
        51.8        0.34      0.5093      0.1620      0.1074       1.323       3.088       4.876     986.392       0.349      21.688       2.242        0.65     126987.  
        56.5        0.37      0.5422      0.1548      0.1052       1.295       3.023       4.659     965.841       0.342      20.724       2.188        0.65     127230.  
        61.2        0.40      0.5731      0.1474      0.1027       1.264       2.951       4.437     942.738       0.333      19.737       2.135        0.65     127493.  
        65.9        0.43      0.6020      0.1398      0.0999       1.230       2.870       4.209     916.846       0.324      18.722       2.082        0.65     127777.  
        70.7        0.46      0.6287      0.1321      0.0968       1.192       2.781       3.976     888.531       0.314      17.685       2.030        0.65     128081.  
        75.4        0.49      0.6527      0.1242      0.0935       1.151       2.686       3.737     858.000       0.303      16.621       1.975        0.65     128405.  
        80.1        0.52      0.6733      0.1160      0.0899       1.107       2.584       3.490     825.515       0.292      15.525       1.918        0.65     128750.  
        84.8        0.55      0.6913      0.1076      0.0860       1.059       2.473       3.238     789.882       0.279      14.404       1.860        0.65     129114.  
        89.5        0.58      0.7064      0.0990      0.0818       1.007       2.350       2.980     750.812       0.266      13.256       1.800        0.65     129498.  
        94.2        0.61      0.7184      0.0902      0.0771       0.949       2.216       2.714     707.911       0.250      12.074       1.739        0.65     129901.  
        98.9        0.64      0.7266      0.0812      0.0720       0.887       2.070       2.443     661.345       0.234      10.865       1.675        0.66     130324.  
       103.6        0.68      0.7302      0.0720      0.0666       0.820       1.913       2.166     611.219       0.216       9.634       1.607        0.66     130766.  
       108.3        0.71      0.7277      0.0625      0.0607       0.747       1.743       1.881     556.851       0.197       8.366       1.532        0.66     131227.  
       113.1        0.74      0.7163      0.0528      0.0543       0.669       1.562       1.589     498.852       0.176       7.070       1.445        0.66     131707.  
       117.8        0.77      0.6910      0.0429      0.0476       0.587       1.369       1.291     437.420       0.155       5.741       1.338        0.66     132205.  
       122.5        0.80      0.6414      0.0326      0.0406       0.499       1.166       0.981     372.421       0.132       4.363       1.195        0.66     132722.  
       127.2        0.83      0.5464      0.0220      0.0334       0.412       0.961       0.663     307.036       0.109       2.950       0.980        0.66     133256.  
       131.9        0.86      0.3668      0.0111      0.0260       0.321       0.748       0.334     239.086       0.085       1.487       0.634        0.67     133809.  
       136.6        0.89     -0.0025     -0.0001      0.0182       0.225       0.524      -0.002     167.482       0.059      -0.007      -0.004        0.67     134379.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      28000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2082      0.1052       1.445       3.253       6.740    1077.633       0.368      29.981       2.837        0.67     130357.  
         4.9        0.03      0.0594      0.2079      0.1076       1.477       3.325       6.730    1101.407       0.376      29.934       2.771        0.67     130368.  
         9.8        0.06      0.1157      0.2071      0.1099       1.510       3.398       6.702    1125.672       0.384      29.810       2.700        0.67     130402.  
        14.7        0.09      0.1692      0.2044      0.1113       1.528       3.440       6.615    1139.623       0.389      29.423       2.633        0.67     130457.  
        19.6        0.12      0.2200      0.2010      0.1123       1.542       3.471       6.506    1149.739       0.392      28.938       2.567        0.67     130535.  
        24.4        0.15      0.2680      0.1971      0.1130       1.551       3.492       6.380    1156.847       0.395      28.380       2.502        0.67     130634.  
        29.3        0.18      0.3135      0.1928      0.1134       1.557       3.504       6.240    1160.731       0.396      27.755       2.438        0.67     130756.  
        34.2        0.22      0.3565      0.1879      0.1134       1.557       3.504       6.083    1160.954       0.396      27.057       2.377        0.67     130899.  
        39.1        0.25      0.3971      0.1827      0.1131       1.552       3.494       5.912    1157.682       0.395      26.297       2.316        0.67     131065.  
        44.0        0.28      0.4354      0.1769      0.1123       1.543       3.472       5.726    1150.272       0.392      25.469       2.258        0.67     131252.  
        48.9        0.31      0.4719      0.1707      0.1111       1.526       3.434       5.524    1137.585       0.388      24.569       2.202        0.67     131461.  
        53.8        0.34      0.5070      0.1637      0.1091       1.498       3.372       5.297    1116.990       0.381      23.562       2.151        0.67     131691.  
        58.7        0.37      0.5403      0.1564      0.1067       1.465       3.298       5.061    1092.559       0.373      22.511       2.101        0.67     131944.  
        63.5        0.40      0.5716      0.1488      0.1040       1.428       3.215       4.818    1065.005       0.363      21.430       2.052        0.67     132217.  
        68.4        0.43      0.6010      0.1411      0.1010       1.387       3.122       4.568    1034.336       0.353      20.320       2.003        0.67     132512.  
        73.3        0.46      0.6281      0.1333      0.0978       1.343       3.023       4.315    1001.445       0.342      19.191       1.954        0.67     132827.  
        78.2        0.49      0.6524      0.1253      0.0944       1.296       2.918       4.055     966.591       0.330      18.037       1.903        0.67     133164.  
        83.1        0.52      0.6731      0.1170      0.0908       1.247       2.807       3.788     929.839       0.317      16.849       1.848        0.68     133522.  
        88.0        0.55      0.6912      0.1086      0.0869       1.193       2.684       3.514     889.338       0.303      15.630       1.792        0.68     133900.  
        92.9        0.58      0.7065      0.0999      0.0825       1.133       2.551       3.233     845.048       0.288      14.381       1.735        0.68     134298.  
        97.8        0.61      0.7187      0.0910      0.0778       1.069       2.406       2.947     796.953       0.272      13.107       1.677        0.68     134717.  
       102.6        0.65      0.7337      0.0821      0.0722       0.991       2.230       2.656     738.900       0.252      11.814       1.630        0.68     135156.  
       107.5        0.68      0.7381      0.0727      0.0666       0.914       2.057       2.352     681.547       0.232      10.464       1.566        0.68     135615.  
       112.4        0.71      0.7364      0.0631      0.0606       0.831       1.872       2.042     620.024       0.211       9.085       1.494        0.68     136093.  
       117.3        0.74      0.7260      0.0533      0.0542       0.744       1.675       1.727     554.823       0.189       7.680       1.412        0.68     136591.  
       122.2        0.77      0.7006      0.0432      0.0474       0.650       1.464       1.398     484.988       0.165       6.220       1.308        0.69     137109.  
       127.1        0.80      0.6609      0.0330      0.0399       0.548       1.233       1.068     408.362       0.139       4.751       1.186        0.69     137645.  
       132.0        0.83      0.5642      0.0223      0.0328       0.450       1.013       0.722     335.718       0.114       3.210       0.975        0.69     138200.  
       136.9        0.86      0.3807      0.0114      0.0257       0.353       0.794       0.368     263.037       0.090       1.637       0.634        0.69     138774.  
       141.7        0.89     -0.0026     -0.0001      0.0183       0.251       0.566      -0.002     187.436       0.064      -0.008      -0.004        0.69     139366.  
                                                                                                                                                                          
                                                                                                                                                                          
                                                                                                                                                                          
         PROP RPM =      29000                                                                                                                                            
                                                                                                                                                                          
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach       Reyn   
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -          -     
         0.0        0.00      0.0000      0.2090      0.1091       1.664       3.617       7.256    1241.000       0.409      32.274       2.652        0.69     135013.  
         5.1        0.03      0.0582      0.2091      0.1102       1.681       3.654       7.260    1253.869       0.413      32.291       2.626        0.69     135024.  
        10.1        0.06      0.1145      0.2088      0.1120       1.708       3.713       7.251    1273.887       0.419      32.251       2.582        0.69     135059.  
        15.2        0.09      0.1668      0.2078      0.1148       1.751       3.805       7.217    1305.600       0.430      32.099       2.507        0.69     135116.  
        20.2        0.12      0.2175      0.2043      0.1153       1.759       3.824       7.093    1312.003       0.432      31.549       2.452        0.69     135196.  
        25.3        0.15      0.2649      0.2002      0.1160       1.770       3.846       6.951    1319.620       0.435      30.919       2.389        0.69     135299.  
        30.3        0.18      0.3102      0.1957      0.1162       1.773       3.853       6.796    1322.184       0.435      30.228       2.331        0.69     135425.  
        35.4        0.21      0.3504      0.1914      0.1174       1.791       3.892       6.646    1335.346       0.440      29.561       2.257        0.69     135573.  
        40.5        0.25      0.3940      0.1853      0.1155       1.762       3.828       6.432    1313.586       0.433      28.611       2.221        0.69     135744.  
        45.5        0.28      0.4335      0.1794      0.1144       1.745       3.792       6.230    1300.987       0.428      27.711       2.172        0.69     135938.  
        50.6        0.31      0.4700      0.1728      0.1129       1.722       3.742       6.001    1284.117       0.423      26.691       2.120        0.69     136154.  
        55.6        0.34      0.5071      0.1658      0.1104       1.685       3.661       5.758    1256.204       0.414      25.610       2.079        0.69     136393.  
        60.7        0.37      0.5408      0.1587      0.1081       1.650       3.585       5.511    1230.118       0.405      24.514       2.032        0.69     136653.  
        65.8        0.40      0.5732      0.1507      0.1049       1.601       3.479       5.232    1193.583       0.393      23.271       1.988        0.70     136936.  
